,Unnamed: 0,Study no.,Filename,Title,Doi,Study id.,index,title,publication_type,n_citations,volume,issue,first_page,last_page,n_pages
419,19629,15,6. Unions and Intangilbe Capital (2).xlsx,The effect of unions on the innovative behaviour of firms in Canada,https://doi.org/10.1111/j.1468-2338.1991.tb00633.x,7290,10.1111/j.1468-2338.1991.tb00633.x,The effect of unions on the innovative behaviour of firms in Canada,full_text,6,22,2,142,151,9
420,19632,16,6. Unions and Intangilbe Capital (2).xlsx,The impact of trade unions on the diffusion of technology: The case of NC machine tools,https://doi.org/10.1111/j.1467-8543.1991.tb00243.x,7750,10.1111/j.1467-8543.1991.tb00243.x,The Impact of Trade Unions on the Diffusion of Technology: The Case of NC Machine Tools,full_text,5,29,2,305,311,6
421,19638,18,6. Unions and Intangilbe Capital (2).xlsx,Labor markets and innovation,https://doi.org/10.1016/0889-1583(89)90011-7,8663,10.1016/0889-1583(89)90011-7,Labor markets and innovation,full_text,20,3,4,403,423,20
422,19640,19,6. Unions and Intangilbe Capital (2).xlsx,"Innovation, technological opportunity, and market structure",https://doi.org/10.1093/oxfordjournals.oep.a041965,9091,10.1093/oxfordjournals.oep.a041965,"INNOVATION, TECHNOLOGICAL OPPORTUNITY, AND MARKET STRUCTURE",full_text,308,42,3,586,602,16
423,19645,20,6. Unions and Intangilbe Capital (2).xlsx,"Innovation, rent-sharing and the organization of labour in the Federal Republic of Germany",https://doi.org/10.1007/BF00389670,9515,10.1007/BF00389670,"Innovation, rent-sharing and the organization of labour in the federal republic of Germany",full_text,31,2,2,95,103,8
424,19649,22,6. Unions and Intangilbe Capital (2).xlsx,Industrial relations and trade union effects on innovation in Germany,https://doi.org/10.1111/j.1467-9914.1994.tb00173.x,10351,10.1111/j.1467-9914.1994.tb00173.x,Industrial Relations and Trade Union Effects on Innovation in Germany,full_text,26,8,3,489,504,15
425,19656,24,6. Unions and Intangilbe Capital (2).xlsx,"Market share, market value, and innovation in a panel of British manufacturing firms",https://doi.org/10.1111/1467-937X.00097,11134,10.1111/1467-937X.00097,"Market Share, Market Value and Innovation in a Panel of British Manufacturing Firms",abstract_only,837,66,3,529,554,25
426,19660,25,6. Unions and Intangilbe Capital (2).xlsx,Co-determination and innovation,https://doi.org/10.1093/cje/bep080,11520,10.1093/cje/bep080,Co-determination and innovation,full_text,35,35,1,145,172,27
427,19729,1,68. Ljungwall and Tingvall 2012a is china different export led growth.xlsx,"The Role of FDI, Exports and Spillover Effects in the Regional Development China",https://doi.org/10.1080/00220380412331322451,28,10.1080/00220380412331322451,"The Role of FDI, Exports and Spillover Effects in the Regional Development of China",full_text,51,38,4,157,178,21
428,19754,12,68. Ljungwall and Tingvall 2012a is china different export led growth.xlsx,On exports and economic growth: the case of Italy,https://doi.org/10.1080/09638190210151428,5859,10.1080/09638190210151428,On exports and economic growth: the case of Italy,full_text,13,11,3,323,340,17
429,19937,48,68. Ljungwall and Tingvall 2012a is china different export led growth.xlsx,"Exporting, productivity and agglomeration",https://doi.org/10.1016/j.euroecorev.2007.07.001,18609,10.1016/j.euroecorev.2007.07.001,"Exporting, productivity and agglomeration",full_text,155,52,5,919,939,20
430,19992,1,7. MA_Union&Satisfaction_PL authors.xlsx,The impact of union experience on job satisfaction,https://doi.org/10.1111/j.1468-232X.2010.00606.x,29,10.1111/j.1468-232X.2010.00606.x,The Impact of Union Experience on Job Satisfaction,full_text,30,49,3,387,405,18
431,19996,2,7. MA_Union&Satisfaction_PL authors.xlsx,Does the impact of union experience on job satisfaction differ by gender?,https://doi.org/10.1177/001979391206500202,567,10.1177/001979391206500202,Does the Impact of Union Experience on Job Satisfaction Differ by Gender?,full_text,17,65,2,225,243,18
432,20000,3,7. MA_Union&Satisfaction_PL authors.xlsx,Job insecurity and job satisfaction in the United States: The case of public sector union workers,https://doi.org/10.1111/irj.12044,1110,10.1111/irj.12044,Job insecurity and job satisfaction in the United States: the case of public sector union workers,full_text,16,45,2,103,120,17
433,20004,4,7. MA_Union&Satisfaction_PL authors.xlsx,Race differences in job satisfaction: A reappraisal,https://doi.org/10.2307/145514,1662,10.2307/145514,Race Differences in Job Satisfaction: A Reappraisal,full_text,54,16,2,294,,
434,20008,5,7. MA_Union&Satisfaction_PL authors.xlsx,Job satisfaction and gender segregation,https://doi.org/10.1093/oep/gpi015,2206,10.1093/oep/gpi015,Job satisfaction and gender segregation,full_text,200,57,3,479,496,17
435,20011,6,7. MA_Union&Satisfaction_PL authors.xlsx,The effects of high performance work practices on job satisfaction in the United States steel industry,https://doi.org/10.7202/051222ar,2755,10.7202/051222ar,The Effects of High Performance Work Practices on Job Satisfaction in the United States Steel Industry,,62,54,1,111,135,24
436,20025,8,7. MA_Union&Satisfaction_PL authors.xlsx,"Job satisfaction, wages, and unions",https://doi.org/10.2307/145536,3812,10.2307/145536,"Job Satisfaction, Wages, and Unions",full_text,198,14,1,21,,
437,20040,9,7. MA_Union&Satisfaction_PL authors.xlsx,"Workplace flexibilities, job satisfaction and union membership in the US workforce",https://doi.org/10.1111/bjir.12025,4336,10.1111/bjir.12025,"Workplace Flexibilities, Job Satisfaction and Union Membership in the US Workforce",full_text,18,52,3,403,425,22
438,20042,10,7. MA_Union&Satisfaction_PL authors.xlsx,Job satisfaction and gender: An expanded specification from the NLSY,https://doi.org/10.1108/01437720410536007,4850,10.1108/01437720410536007,Job satisfaction and gender: an expanded specification from the NLSY,full_text,64,25,2,211,238,27
439,20054,11,7. MA_Union&Satisfaction_PL authors.xlsx,Job satisfaction as an economic variable,10.3386/w0225,5357,10.3386/w0225,,,71,,,,,
440,20057,12,7. MA_Union&Satisfaction_PL authors.xlsx,The effects of district-level union status on the job satisfaction of teachers,https://doi.org/10.1177/103530461202300406,5860,10.1177/103530461202300406,The Effects of District-Level Union Status on the Job Satisfaction of Teachers,full_text,3,23,4,79,90,11
441,20058,13,7. MA_Union&Satisfaction_PL authors.xlsx,A re-examination of the relationship between union membership and job satisfaction,https://doi.org/10.1177/001979399504800202,6344,10.1177/001979399504800202,A Re-Examination of the Relationship between Union Membership and Job Satisfaction,full_text,53,48,2,222,236,14
442,20062,14,7. MA_Union&Satisfaction_PL authors.xlsx,Is union job dissatisfaction real? ,https://doi.org/10.2307/145674,6826,10.2307/145674,Is Union Job Dissatisfaction Real?,full_text,28,25,4,736,,
443,20065,15,7. MA_Union&Satisfaction_PL authors.xlsx,Performance pay and job satisfaction,https://doi.org/10.1177/0022185606066143,7293,10.1177/0022185606066143,Performance Pay and Job Satisfaction,full_text,59,48,4,523,540,17
444,20067,16,7. MA_Union&Satisfaction_PL authors.xlsx,"Establishment size, job satisfaction and the structure of work",https://doi.org/10.1080/00036849000000130,7753,10.1080/00036849000000130,"Establishment size, job satisfaction and the structure of work",full_text,120,22,8,1007,1018,11
445,20069,17,7. MA_Union&Satisfaction_PL authors.xlsx,"Aging, values, and rewards: explaining age differences in job satisfaction",https://doi.org/10.2307/2095146,8214,10.2307/2095146,"Aging, Values, and Rewards: Explaining Age Differences in Job Satisfaction",full_text,183,48,1,78,,
446,20071,18,7. MA_Union&Satisfaction_PL authors.xlsx,Job satisfaction and promotions,https://doi.org/10.1111/j.1468-232X.2010.00630.x,8666,10.1111/j.1468-232X.2010.00630.x,Job Satisfaction and Promotions,full_text,59,50,1,174,194,20
447,20077,19,7. MA_Union&Satisfaction_PL authors.xlsx,"Job satisfaction, salaries and unions: the determination of university faculty compensation",https://doi.org/10.1016/0272-7757(93)90006-3,9094,10.1016/0272-7757(93)90006-3,"Job satisfaction, salaries and unions: The determination of university faculty compensation",full_text,22,12,3,233,243,10
448,20080,20,7. MA_Union&Satisfaction_PL authors.xlsx,Unions and work attitudes in the United States and Japan,https://doi.org/10.1111/j.1468-232X.1993.tb01025.x,9518,10.1111/j.1468-232X.1993.tb01025.x,Unions and Work Attitudes in the United States and Japan,full_text,9,32,2,159,187,28
449,20084,21,7. MA_Union&Satisfaction_PL authors.xlsx,Unions and job satisfaction: An alternative view,https://doi.org/10.1177/0730888490017003001,9940,10.1177/0730888490017003001,Unions and Job Satisfaction,full_text,48,17,3,259,283,24
450,20090,22,7. MA_Union&Satisfaction_PL authors.xlsx,Examining Herzberg’s theory: improving job satisfaction among non-academic employees at a university,https://doi.org/10.1007/s11162-006-9042-3,10354,10.1007/s11162-006-9042-3,Examining Herzberg’s Theory: Improving Job Satisfaction among Non-academic Employees at a University,full_text,64,48,2,229,250,21
451,20091,23,7. MA_Union&Satisfaction_PL authors.xlsx,"The role of firm size and performance pay in determining employee job satisfaction brief: Firm size, performance pay, and job satisfaction, ",https://doi.org/10.1111/j.1467-9914.2007.00398.x,10751,10.1111/j.1467-9914.2007.00398.x,"The Role of Firm Size and Performance Pay in Determining Employee Job Satisfaction Brief: Firm Size, Performance Pay, and Job Satisfaction",full_text,37,22,2,315,343,28
452,20094,24,7. MA_Union&Satisfaction_PL authors.xlsx,How well do theories of job matching explain variations in job satisfaction across education levels? Evidence for UK graduates,https://doi.org/10.1080/00036840110041895,11137,10.1080/00036840110041895,How well do theories of job matching explain variations in job satisfaction across education levels? Evidence for UK graduates,full_text,61,34,5,535,548,13
453,20100,25,7. MA_Union&Satisfaction_PL authors.xlsx,"Job satisfaction, trade unions, and exit-voice revisited",https://doi.org/10.1177/001979399805100204,11523,10.1177/001979399805100204,"Job Satisfaction, Trade Unions, and Exit-Voice Revisited",full_text,74,51,2,222,240,18
454,20112,26,7. MA_Union&Satisfaction_PL authors.xlsx,Do job disamenities raise wages or ruin job satisfaction?,https://doi.org/10.1108/01437720610672185,11896,10.1108/01437720610672185,Do job disamenities raise wages or ruin job satisfaction?,full_text,39,27,3,290,302,12
455,20113,27,7. MA_Union&Satisfaction_PL authors.xlsx,Does union membership really reduce job satisfaction in Britain?,https://doi.org/10.1111/j.1467-8543.2004.00324.x,12263,10.1111/j.1467-8543.2004.00324.x,Does Union Membership Really Reduce Job Satisfaction?,abstract_only,119,42,3,439,459,20
456,20118,28,7. MA_Union&Satisfaction_PL authors.xlsx,"Union activism, workers’ satisfaction and organizational change",https://doi.org/10.1111/j.1121-7081.2004.00256.x,12626,10.1111/j.1121-7081.2004.00256.x,"Union Activism, Workers' Satisfaction and Organizational Change",full_text,3,18,1,1,28,27
457,20120,29,7. MA_Union&Satisfaction_PL authors.xlsx,Job satisfaction and gender: why are women so happy at work?,https://doi.org/10.1016/S0927-5371(97)00010-9,12971,10.1016/S0927-5371(97)00010-9,Job satisfaction and gender: Why are women so happy at work?,full_text,756,4,4,341,372,31
458,20124,30,7. MA_Union&Satisfaction_PL authors.xlsx,Is job satisfaction U-shaped in age?’,https://doi.org/10.1111/j.2044-8325.1996.tb00600.x,13334,10.1111/j.2044-8325.1996.tb00600.x,Is job satisfaction U-shaped in age?,full_text,493,69,1,57,81,24
459,20127,31,7. MA_Union&Satisfaction_PL authors.xlsx,Pay for performance incentives and work attitudes,https://doi.org/10.1177/031289629301700203,13684,10.1177/031289629301700203,Pay for Perfor Mance Incentives and Work Attitudes,full_text,9,17,2,217,231,14
460,20128,32,7. MA_Union&Satisfaction_PL authors.xlsx,Job satisfaction and target earnings,https://doi.org/10.1016/S0167-4870(97)00030-5,14023,10.1016/S0167-4870(97)00030-5,Job satisfaction and target earnings,full_text,33,18,6,693,704,11
461,20130,33,7. MA_Union&Satisfaction_PL authors.xlsx,The role of job outcomes and values in understanding the union’s impact on job satisfaction: a replication,https://doi.org/10.1177/001872679004300501,14355,10.1177/001872679004300501,The Role of Job Outcomes and Values in Understanding the Union's Impact on Job Satisfaction: A Replication,full_text,11,43,5,401,418,17
462,20132,34,7. MA_Union&Satisfaction_PL authors.xlsx,Job satisfaction in Italy: individual characteristics and social relations,https://doi.org/10.1108/IJSE-10-2012-0195,14675,10.1108/IJSE-10-2012-0195,Job satisfaction in Italy: individual characteristics and social relations,full_text,16,41,8,683,704,21
463,20133,35,7. MA_Union&Satisfaction_PL authors.xlsx,I’m too clever for this job: a bivariate probit analysis on overeducation and job satisfaction in Australia,https://doi.org/10.1080/00036840600771254,14977,10.1080/00036840600771254,I’m too clever for this job: a bivariate probit analysis on overeducation and job satisfaction in Australia,full_text,57,40,9,1123,1138,15
464,20135,36,7. MA_Union&Satisfaction_PL authors.xlsx,"Job satisfaction, union membership and collective bargaining",https://doi.org/10.1177/0959680108100167,15279,10.1177/0959680108100167,"Job Satisfaction, Union Membership and Collective Bargaining",full_text,23,15,1,91,111,20
465,20140,37,7. MA_Union&Satisfaction_PL authors.xlsx,"Does size matter? The influence of firm size on working conditions, job satisfaction and quit intentions",https://doi.org/10.1111/j.1467-9485.2011.00544.x,15578,10.1111/j.1467-9485.2011.00544.x,"DOES SIZE MATTER? THE INFLUENCE OF FIRM SIZE ON WORKING CONDITIONS, JOB SATISFACTION AND QUIT INTENTIONS",full_text,19,58,2,221,247,26
466,20144,38,7. MA_Union&Satisfaction_PL authors.xlsx,,https://doi.org/10.1111/j.1468-0335.2007.00649.x,15877,10.1111/j.1468-0335.2007.00649.x,Does Performance Pay Increase Job Satisfaction?,full_text,109,75,300,710,728,18
467,20145,39,7. MA_Union&Satisfaction_PL authors.xlsx,Dissatisfied union workers: Sorting revisited,https://doi.org/10.1111/bjir.12090,16174,10.1111/bjir.12090,Dissatisfied Union Workers: Sorting Revisited,full_text,27,53,3,580,600,20
468,20154,40,7. MA_Union&Satisfaction_PL authors.xlsx,Worker sorting and job satisfaction: The case of union and government jobs,https://doi.org/10.1177/001979390205500402,16465,10.1177/001979390205500402,Worker Sorting and Job Satisfaction: The Case of Union and Government Jobs,full_text,57,55,4,595,609,14
469,20158,41,7. MA_Union&Satisfaction_PL authors.xlsx,Employee voice and job satisfaction in Australia: the centrality of direct voice,https://doi.org/10.1002/hrm.20406,16757,10.1002/hrm.20406,Employee voice and job satisfaction in Australia: The centrality of direct voice,full_text,77,50,1,95,111,16
470,20161,42,7. MA_Union&Satisfaction_PL authors.xlsx,Regional differences in job satisfaction,https://doi.org/10.1080/00036840601019067,17034,10.1080/00036840601019067,Regional differences in job satisfaction,full_text,15,41,8,1019,1041,22
471,20163,43,7. MA_Union&Satisfaction_PL authors.xlsx,A comparison of the effectiveness of unions and non-union works councils in Korea: can non-union employee representation substitute for trade unionism?,https://doi.org/10.1080/09585190410001677368,17309,10.1080/09585190410001677368,A comparison of the effectiveness of unions and non-union works councils in Korea: can non-union employee representation substitute for trade unionism?,full_text,25,15,6,1069,1093,24
472,20164,44,7. MA_Union&Satisfaction_PL authors.xlsx,Happily ever after?A study of job satisfaction inAustralia,https://doi.org/10.1111/j.1475-4932.2005.00271.x,17585,10.1111/j.1475-4932.2005.00271.x,Happily Ever After? A Study of Job Satisfaction in Australia,full_text,50,81,255,303,321,18
473,20168,45,7. MA_Union&Satisfaction_PL authors.xlsx,The relationship between unions and job satisfaction,https://doi.org/10.1080/00036849000000070,17859,10.1080/00036849000000070,The relationship between unions and job satisfaction,full_text,78,22,12,1635,1648,13
474,20169,46,7. MA_Union&Satisfaction_PL authors.xlsx,Trade unions and job satisfaction,https://doi.org/10.1111/j.1467-8454.1990.tb00519.x,18116,10.1111/j.1467-8454.1990.tb00519.x,TRADE UNIONS AND JOB SATISFACTION,full_text,51,29,55,226,248,22
